Bandit,Reward,Algorithm
4244,True,Thompson Sampling
4245,False,Thompson Sampling
4246,True,Thompson Sampling
4247,True,Thompson Sampling
4248,True,Thompson Sampling
4249,True,Thompson Sampling
4250,True,Thompson Sampling
4251,True,Thompson Sampling
4252,True,Thompson Sampling
4253,True,Thompson Sampling
4254,True,Thompson Sampling
4255,True,Thompson Sampling
4256,True,Thompson Sampling
4257,True,Thompson Sampling
4258,True,Thompson Sampling
4259,True,Thompson Sampling
4260,True,Thompson Sampling
4261,True,Thompson Sampling
4262,True,Thompson Sampling
4263,True,Thompson Sampling
4264,False,Thompson Sampling
4265,True,Thompson Sampling
4266,True,Thompson Sampling
4267,True,Thompson Sampling
4268,True,Thompson Sampling
4269,True,Thompson Sampling
4270,True,Thompson Sampling
4271,True,Thompson Sampling
4272,False,Thompson Sampling
4273,True,Thompson Sampling
4274,True,Thompson Sampling
4275,True,Thompson Sampling
4276,True,Thompson Sampling
4277,True,Thompson Sampling
4278,True,Thompson Sampling
4279,True,Thompson Sampling
4280,True,Thompson Sampling
4281,True,Thompson Sampling
4282,True,Thompson Sampling
4283,True,Thompson Sampling
4284,True,Thompson Sampling
4285,False,Thompson Sampling
4286,False,Thompson Sampling
4287,True,Thompson Sampling
4288,True,Thompson Sampling
4289,True,Thompson Sampling
4290,True,Thompson Sampling
4291,True,Thompson Sampling
4292,True,Thompson Sampling
4293,True,Thompson Sampling
4294,True,Thompson Sampling
4295,True,Thompson Sampling
4296,True,Thompson Sampling
4297,False,Thompson Sampling
4298,True,Thompson Sampling
4299,True,Thompson Sampling
4300,True,Thompson Sampling
4301,True,Thompson Sampling
4302,True,Thompson Sampling
4303,True,Thompson Sampling
4304,True,Thompson Sampling
4305,True,Thompson Sampling
4306,True,Thompson Sampling
4307,True,Thompson Sampling
4308,True,Thompson Sampling
4309,False,Thompson Sampling
4310,True,Thompson Sampling
4311,True,Thompson Sampling
4312,True,Thompson Sampling
4313,True,Thompson Sampling
4314,True,Thompson Sampling
4315,True,Thompson Sampling
4316,False,Thompson Sampling
4317,True,Thompson Sampling
4318,True,Thompson Sampling
4319,True,Thompson Sampling
4320,True,Thompson Sampling
4321,True,Thompson Sampling
4322,True,Thompson Sampling
4323,True,Thompson Sampling
4324,True,Thompson Sampling
4325,True,Thompson Sampling
4326,True,Thompson Sampling
4327,True,Thompson Sampling
4328,True,Thompson Sampling
4329,True,Thompson Sampling
4330,False,Thompson Sampling
4331,True,Thompson Sampling
4332,True,Thompson Sampling
4333,True,Thompson Sampling
4334,True,Thompson Sampling
4335,False,Thompson Sampling
4336,True,Thompson Sampling
4337,True,Thompson Sampling
4338,False,Thompson Sampling
4339,True,Thompson Sampling
4340,True,Thompson Sampling
4341,True,Thompson Sampling
4342,True,Thompson Sampling
4343,True,Thompson Sampling
4344,True,Thompson Sampling
4345,False,Thompson Sampling
4346,True,Thompson Sampling
4347,True,Thompson Sampling
4348,True,Thompson Sampling
4349,True,Thompson Sampling
4350,True,Thompson Sampling
4351,True,Thompson Sampling
4352,False,Thompson Sampling
4353,True,Thompson Sampling
4354,True,Thompson Sampling
4355,True,Thompson Sampling
4356,True,Thompson Sampling
4357,True,Thompson Sampling
4358,True,Thompson Sampling
4359,True,Thompson Sampling
4360,False,Thompson Sampling
4361,True,Thompson Sampling
4362,True,Thompson Sampling
4363,True,Thompson Sampling
4364,True,Thompson Sampling
4365,True,Thompson Sampling
4366,True,Thompson Sampling
4367,True,Thompson Sampling
4368,True,Thompson Sampling
4369,True,Thompson Sampling
4370,False,Thompson Sampling
4371,True,Thompson Sampling
4372,False,Thompson Sampling
4373,True,Thompson Sampling
4374,True,Thompson Sampling
4375,True,Thompson Sampling
4376,True,Thompson Sampling
4377,False,Thompson Sampling
4378,True,Thompson Sampling
4379,False,Thompson Sampling
4380,True,Thompson Sampling
4381,False,Thompson Sampling
4382,True,Thompson Sampling
4383,True,Thompson Sampling
4384,True,Thompson Sampling
4385,True,Thompson Sampling
4386,True,Thompson Sampling
4387,True,Thompson Sampling
4388,True,Thompson Sampling
4389,True,Thompson Sampling
4390,True,Thompson Sampling
4391,True,Thompson Sampling
4392,True,Thompson Sampling
4393,True,Thompson Sampling
4394,True,Thompson Sampling
4395,True,Thompson Sampling
4396,True,Thompson Sampling
4397,True,Thompson Sampling
4398,True,Thompson Sampling
4399,True,Thompson Sampling
4400,False,Thompson Sampling
4401,True,Thompson Sampling
4402,True,Thompson Sampling
4403,True,Thompson Sampling
4404,True,Thompson Sampling
4405,True,Thompson Sampling
4406,True,Thompson Sampling
4407,True,Thompson Sampling
4408,True,Thompson Sampling
4409,True,Thompson Sampling
4410,True,Thompson Sampling
4411,True,Thompson Sampling
4412,True,Thompson Sampling
4413,True,Thompson Sampling
4414,True,Thompson Sampling
4415,True,Thompson Sampling
4416,True,Thompson Sampling
4417,False,Thompson Sampling
4418,True,Thompson Sampling
4419,True,Thompson Sampling
4420,True,Thompson Sampling
4421,True,Thompson Sampling
4422,False,Thompson Sampling
4423,True,Thompson Sampling
4424,False,Thompson Sampling
4425,True,Thompson Sampling
4426,True,Thompson Sampling
4427,True,Thompson Sampling
4428,True,Thompson Sampling
4429,True,Thompson Sampling
4430,True,Thompson Sampling
4431,True,Thompson Sampling
4432,True,Thompson Sampling
4433,True,Thompson Sampling
4434,True,Thompson Sampling
4435,True,Thompson Sampling
4436,True,Thompson Sampling
4437,False,Thompson Sampling
4438,True,Thompson Sampling
4439,True,Thompson Sampling
4440,False,Thompson Sampling
4441,True,Thompson Sampling
4442,True,Thompson Sampling
4443,True,Thompson Sampling
4444,True,Thompson Sampling
4445,True,Thompson Sampling
4446,True,Thompson Sampling
4447,True,Thompson Sampling
4448,False,Thompson Sampling
4449,True,Thompson Sampling
4450,True,Thompson Sampling
4451,True,Thompson Sampling
4452,True,Thompson Sampling
4453,False,Thompson Sampling
4454,True,Thompson Sampling
4455,True,Thompson Sampling
4456,True,Thompson Sampling
4457,True,Thompson Sampling
4458,False,Thompson Sampling
4459,True,Thompson Sampling
4460,True,Thompson Sampling
4461,True,Thompson Sampling
4462,True,Thompson Sampling
4463,True,Thompson Sampling
4464,True,Thompson Sampling
4465,True,Thompson Sampling
4466,True,Thompson Sampling
4467,True,Thompson Sampling
4468,True,Thompson Sampling
4469,True,Thompson Sampling
4470,True,Thompson Sampling
4471,True,Thompson Sampling
4472,True,Thompson Sampling
4473,True,Thompson Sampling
4474,True,Thompson Sampling
4475,True,Thompson Sampling
4476,True,Thompson Sampling
4477,True,Thompson Sampling
4478,False,Thompson Sampling
4479,False,Thompson Sampling
4480,True,Thompson Sampling
4481,True,Thompson Sampling
4482,True,Thompson Sampling
4483,True,Thompson Sampling
4484,True,Thompson Sampling
4485,True,Thompson Sampling
4486,True,Thompson Sampling
4487,True,Thompson Sampling
4488,True,Thompson Sampling
4489,True,Thompson Sampling
4490,True,Thompson Sampling
4491,True,Thompson Sampling
4492,True,Thompson Sampling
4493,True,Thompson Sampling
4494,True,Thompson Sampling
4495,False,Thompson Sampling
4496,True,Thompson Sampling
4497,True,Thompson Sampling
4498,False,Thompson Sampling
4499,False,Thompson Sampling
4500,True,Thompson Sampling
4501,True,Thompson Sampling
4502,True,Thompson Sampling
4503,True,Thompson Sampling
4504,True,Thompson Sampling
4505,True,Thompson Sampling
4506,True,Thompson Sampling
4507,True,Thompson Sampling
4508,True,Thompson Sampling
4509,True,Thompson Sampling
4510,True,Thompson Sampling
4511,False,Thompson Sampling
4512,True,Thompson Sampling
4513,True,Thompson Sampling
4514,True,Thompson Sampling
4515,False,Thompson Sampling
4516,True,Thompson Sampling
4517,True,Thompson Sampling
4518,True,Thompson Sampling
4519,True,Thompson Sampling
4520,True,Thompson Sampling
4521,True,Thompson Sampling
4522,True,Thompson Sampling
4523,True,Thompson Sampling
4524,True,Thompson Sampling
4525,True,Thompson Sampling
4526,True,Thompson Sampling
4527,True,Thompson Sampling
4528,True,Thompson Sampling
4529,True,Thompson Sampling
4530,True,Thompson Sampling
4531,True,Thompson Sampling
4532,True,Thompson Sampling
4533,True,Thompson Sampling
4534,True,Thompson Sampling
4535,True,Thompson Sampling
4536,True,Thompson Sampling
4537,True,Thompson Sampling
4538,True,Thompson Sampling
4539,True,Thompson Sampling
4540,False,Thompson Sampling
4541,True,Thompson Sampling
4542,True,Thompson Sampling
4543,True,Thompson Sampling
4544,True,Thompson Sampling
4545,True,Thompson Sampling
4546,True,Thompson Sampling
4547,True,Thompson Sampling
4548,True,Thompson Sampling
4549,True,Thompson Sampling
4550,True,Thompson Sampling
4551,True,Thompson Sampling
4552,True,Thompson Sampling
4553,True,Thompson Sampling
4554,True,Thompson Sampling
4555,True,Thompson Sampling
4556,True,Thompson Sampling
4557,True,Thompson Sampling
4558,True,Thompson Sampling
4559,False,Thompson Sampling
4560,True,Thompson Sampling
4561,False,Thompson Sampling
4562,True,Thompson Sampling
4563,True,Thompson Sampling
4564,True,Thompson Sampling
4565,True,Thompson Sampling
4566,True,Thompson Sampling
4567,True,Thompson Sampling
4568,True,Thompson Sampling
4569,True,Thompson Sampling
4570,True,Thompson Sampling
4571,True,Thompson Sampling
4572,True,Thompson Sampling
4573,True,Thompson Sampling
4574,True,Thompson Sampling
4575,True,Thompson Sampling
4576,True,Thompson Sampling
4577,True,Thompson Sampling
4578,False,Thompson Sampling
4579,False,Thompson Sampling
4580,True,Thompson Sampling
4581,True,Thompson Sampling
4582,True,Thompson Sampling
4583,True,Thompson Sampling
4584,True,Thompson Sampling
4585,True,Thompson Sampling
4586,True,Thompson Sampling
4587,True,Thompson Sampling
4588,True,Thompson Sampling
4589,True,Thompson Sampling
4590,True,Thompson Sampling
4591,True,Thompson Sampling
4592,True,Thompson Sampling
4593,True,Thompson Sampling
4594,True,Thompson Sampling
4595,True,Thompson Sampling
4596,True,Thompson Sampling
4597,True,Thompson Sampling
4598,True,Thompson Sampling
4599,False,Thompson Sampling
4600,True,Thompson Sampling
4601,True,Thompson Sampling
4602,True,Thompson Sampling
4603,True,Thompson Sampling
4604,True,Thompson Sampling
4605,True,Thompson Sampling
4606,True,Thompson Sampling
4607,True,Thompson Sampling
4608,True,Thompson Sampling
4609,True,Thompson Sampling
4610,True,Thompson Sampling
4611,True,Thompson Sampling
4612,True,Thompson Sampling
4613,False,Thompson Sampling
4614,True,Thompson Sampling
4615,True,Thompson Sampling
4616,True,Thompson Sampling
4617,False,Thompson Sampling
4618,True,Thompson Sampling
4619,True,Thompson Sampling
4620,True,Thompson Sampling
4621,True,Thompson Sampling
4622,True,Thompson Sampling
4623,True,Thompson Sampling
4624,True,Thompson Sampling
4625,True,Thompson Sampling
4626,True,Thompson Sampling
4627,True,Thompson Sampling
4628,True,Thompson Sampling
4629,True,Thompson Sampling
4630,False,Thompson Sampling
4631,False,Thompson Sampling
4632,True,Thompson Sampling
4633,True,Thompson Sampling
4634,True,Thompson Sampling
4635,True,Thompson Sampling
4636,True,Thompson Sampling
4637,True,Thompson Sampling
4638,True,Thompson Sampling
4639,False,Thompson Sampling
4640,True,Thompson Sampling
4641,True,Thompson Sampling
4642,True,Thompson Sampling
4643,True,Thompson Sampling
4644,True,Thompson Sampling
4645,True,Thompson Sampling
4646,True,Thompson Sampling
4647,False,Thompson Sampling
4648,True,Thompson Sampling
4649,True,Thompson Sampling
4650,True,Thompson Sampling
4651,True,Thompson Sampling
4652,True,Thompson Sampling
4653,True,Thompson Sampling
4654,False,Thompson Sampling
4655,True,Thompson Sampling
4656,True,Thompson Sampling
4657,True,Thompson Sampling
4658,True,Thompson Sampling
4659,True,Thompson Sampling
4660,True,Thompson Sampling
4661,True,Thompson Sampling
4662,True,Thompson Sampling
4663,True,Thompson Sampling
4664,True,Thompson Sampling
4665,True,Thompson Sampling
4666,True,Thompson Sampling
4667,True,Thompson Sampling
4668,True,Thompson Sampling
4669,True,Thompson Sampling
4670,True,Thompson Sampling
4671,True,Thompson Sampling
4672,True,Thompson Sampling
4673,True,Thompson Sampling
4674,True,Thompson Sampling
4675,True,Thompson Sampling
4676,True,Thompson Sampling
4677,True,Thompson Sampling
4678,False,Thompson Sampling
4679,True,Thompson Sampling
4680,True,Thompson Sampling
4681,True,Thompson Sampling
4682,True,Thompson Sampling
4683,True,Thompson Sampling
4684,True,Thompson Sampling
4685,True,Thompson Sampling
4686,True,Thompson Sampling
4687,True,Thompson Sampling
4688,True,Thompson Sampling
4689,True,Thompson Sampling
4690,True,Thompson Sampling
4691,True,Thompson Sampling
4692,True,Thompson Sampling
4693,True,Thompson Sampling
4694,False,Thompson Sampling
4695,True,Thompson Sampling
4696,True,Thompson Sampling
4697,False,Thompson Sampling
4698,True,Thompson Sampling
4699,True,Thompson Sampling
4700,True,Thompson Sampling
4701,True,Thompson Sampling
4702,True,Thompson Sampling
4703,True,Thompson Sampling
4704,True,Thompson Sampling
4705,False,Thompson Sampling
4706,True,Thompson Sampling
4707,True,Thompson Sampling
4708,True,Thompson Sampling
4709,True,Thompson Sampling
4710,True,Thompson Sampling
4711,True,Thompson Sampling
4712,True,Thompson Sampling
4713,True,Thompson Sampling
4714,True,Thompson Sampling
4715,True,Thompson Sampling
4716,False,Thompson Sampling
4717,True,Thompson Sampling
4718,True,Thompson Sampling
4719,True,Thompson Sampling
4720,False,Thompson Sampling
4721,True,Thompson Sampling
4722,True,Thompson Sampling
4723,False,Thompson Sampling
4724,True,Thompson Sampling
4725,True,Thompson Sampling
4726,True,Thompson Sampling
4727,True,Thompson Sampling
4728,True,Thompson Sampling
4729,True,Thompson Sampling
4730,True,Thompson Sampling
4731,True,Thompson Sampling
4732,False,Thompson Sampling
4733,True,Thompson Sampling
4734,True,Thompson Sampling
4735,True,Thompson Sampling
4736,True,Thompson Sampling
4737,False,Thompson Sampling
4738,False,Thompson Sampling
4739,True,Thompson Sampling
4740,True,Thompson Sampling
4741,True,Thompson Sampling
4742,True,Thompson Sampling
4743,True,Thompson Sampling
4744,False,Thompson Sampling
4745,True,Thompson Sampling
4746,True,Thompson Sampling
4747,True,Thompson Sampling
4748,True,Thompson Sampling
4749,False,Thompson Sampling
4750,True,Thompson Sampling
4751,True,Thompson Sampling
4752,True,Thompson Sampling
4753,True,Thompson Sampling
4754,True,Thompson Sampling
4755,True,Thompson Sampling
4756,False,Thompson Sampling
4757,True,Thompson Sampling
4758,True,Thompson Sampling
4759,True,Thompson Sampling
4760,False,Thompson Sampling
4761,True,Thompson Sampling
4762,True,Thompson Sampling
4763,True,Thompson Sampling
4764,True,Thompson Sampling
4765,True,Thompson Sampling
4766,True,Thompson Sampling
4767,True,Thompson Sampling
4768,True,Thompson Sampling
4769,True,Thompson Sampling
4770,True,Thompson Sampling
4771,True,Thompson Sampling
4772,True,Thompson Sampling
4773,True,Thompson Sampling
4774,True,Thompson Sampling
4775,True,Thompson Sampling
4776,True,Thompson Sampling
4777,True,Thompson Sampling
4778,True,Thompson Sampling
4779,False,Thompson Sampling
4780,True,Thompson Sampling
4781,True,Thompson Sampling
4782,True,Thompson Sampling
4783,True,Thompson Sampling
4784,True,Thompson Sampling
4785,True,Thompson Sampling
4786,True,Thompson Sampling
4787,False,Thompson Sampling
4788,True,Thompson Sampling
4789,True,Thompson Sampling
4790,True,Thompson Sampling
4791,True,Thompson Sampling
4792,True,Thompson Sampling
4793,False,Thompson Sampling
4794,True,Thompson Sampling
4795,True,Thompson Sampling
4796,True,Thompson Sampling
4797,True,Thompson Sampling
4798,True,Thompson Sampling
4799,True,Thompson Sampling
4800,True,Thompson Sampling
4801,True,Thompson Sampling
4802,True,Thompson Sampling
4803,True,Thompson Sampling
4804,True,Thompson Sampling
4805,True,Thompson Sampling
4806,True,Thompson Sampling
4807,True,Thompson Sampling
4808,True,Thompson Sampling
4809,True,Thompson Sampling
4810,True,Thompson Sampling
4811,True,Thompson Sampling
4812,True,Thompson Sampling
4813,False,Thompson Sampling
4814,True,Thompson Sampling
4815,True,Thompson Sampling
4816,True,Thompson Sampling
4817,True,Thompson Sampling
4818,True,Thompson Sampling
4819,True,Thompson Sampling
4820,True,Thompson Sampling
4821,True,Thompson Sampling
4822,True,Thompson Sampling
4823,True,Thompson Sampling
4824,True,Thompson Sampling
4825,True,Thompson Sampling
4826,True,Thompson Sampling
4827,True,Thompson Sampling
4828,True,Thompson Sampling
4829,True,Thompson Sampling
4830,True,Thompson Sampling
4831,True,Thompson Sampling
4832,False,Thompson Sampling
4833,True,Thompson Sampling
4834,True,Thompson Sampling
4835,True,Thompson Sampling
4836,False,Thompson Sampling
4837,False,Thompson Sampling
4838,True,Thompson Sampling
4839,True,Thompson Sampling
4840,True,Thompson Sampling
4841,True,Thompson Sampling
4842,True,Thompson Sampling
4843,True,Thompson Sampling
4844,True,Thompson Sampling
4845,True,Thompson Sampling
4846,True,Thompson Sampling
4847,True,Thompson Sampling
4848,True,Thompson Sampling
4849,True,Thompson Sampling
4850,True,Thompson Sampling
4851,True,Thompson Sampling
4852,True,Thompson Sampling
4853,True,Thompson Sampling
4854,True,Thompson Sampling
4855,True,Thompson Sampling
4856,True,Thompson Sampling
4857,True,Thompson Sampling
4858,True,Thompson Sampling
4859,True,Thompson Sampling
4860,True,Thompson Sampling
4861,True,Thompson Sampling
4862,True,Thompson Sampling
4863,True,Thompson Sampling
4864,True,Thompson Sampling
4865,False,Thompson Sampling
4866,True,Thompson Sampling
4867,True,Thompson Sampling
4868,True,Thompson Sampling
4869,True,Thompson Sampling
4870,True,Thompson Sampling
4871,True,Thompson Sampling
4872,True,Thompson Sampling
4873,True,Thompson Sampling
4874,True,Thompson Sampling
4875,True,Thompson Sampling
4876,True,Thompson Sampling
4877,True,Thompson Sampling
4878,True,Thompson Sampling
4879,True,Thompson Sampling
4880,True,Thompson Sampling
4881,True,Thompson Sampling
4882,True,Thompson Sampling
4883,True,Thompson Sampling
4884,True,Thompson Sampling
4885,True,Thompson Sampling
4886,True,Thompson Sampling
4887,True,Thompson Sampling
4888,True,Thompson Sampling
4889,True,Thompson Sampling
4890,True,Thompson Sampling
4891,False,Thompson Sampling
4892,True,Thompson Sampling
4893,True,Thompson Sampling
4894,True,Thompson Sampling
4895,True,Thompson Sampling
4896,False,Thompson Sampling
4897,False,Thompson Sampling
4898,True,Thompson Sampling
4899,True,Thompson Sampling
4900,True,Thompson Sampling
4901,False,Thompson Sampling
4902,True,Thompson Sampling
4903,True,Thompson Sampling
4904,True,Thompson Sampling
4905,True,Thompson Sampling
4906,True,Thompson Sampling
4907,True,Thompson Sampling
4908,False,Thompson Sampling
4909,True,Thompson Sampling
4910,True,Thompson Sampling
4911,True,Thompson Sampling
4912,True,Thompson Sampling
4913,True,Thompson Sampling
4914,True,Thompson Sampling
4915,True,Thompson Sampling
4916,False,Thompson Sampling
4917,True,Thompson Sampling
4918,True,Thompson Sampling
4919,True,Thompson Sampling
4920,True,Thompson Sampling
4921,True,Thompson Sampling
4922,False,Thompson Sampling
4923,True,Thompson Sampling
4924,True,Thompson Sampling
4925,True,Thompson Sampling
4926,True,Thompson Sampling
4927,True,Thompson Sampling
4928,True,Thompson Sampling
4929,True,Thompson Sampling
4930,True,Thompson Sampling
4931,True,Thompson Sampling
4932,True,Thompson Sampling
4933,True,Thompson Sampling
4934,True,Thompson Sampling
4935,False,Thompson Sampling
4936,True,Thompson Sampling
4937,False,Thompson Sampling
4938,True,Thompson Sampling
4939,True,Thompson Sampling
4940,True,Thompson Sampling
4941,True,Thompson Sampling
4942,True,Thompson Sampling
4943,False,Thompson Sampling
4944,True,Thompson Sampling
4945,True,Thompson Sampling
4946,True,Thompson Sampling
4947,True,Thompson Sampling
4948,True,Thompson Sampling
4949,True,Thompson Sampling
4950,True,Thompson Sampling
4951,True,Thompson Sampling
4952,True,Thompson Sampling
4953,True,Thompson Sampling
4954,True,Thompson Sampling
4955,True,Thompson Sampling
4956,False,Thompson Sampling
4957,True,Thompson Sampling
4958,True,Thompson Sampling
4959,True,Thompson Sampling
4960,True,Thompson Sampling
4961,True,Thompson Sampling
4962,True,Thompson Sampling
4963,True,Thompson Sampling
4964,True,Thompson Sampling
4965,True,Thompson Sampling
4966,True,Thompson Sampling
4967,True,Thompson Sampling
4968,True,Thompson Sampling
4969,False,Thompson Sampling
4970,False,Thompson Sampling
4971,False,Thompson Sampling
4972,True,Thompson Sampling
4973,True,Thompson Sampling
4974,True,Thompson Sampling
4975,True,Thompson Sampling
4976,True,Thompson Sampling
4977,True,Thompson Sampling
4978,True,Thompson Sampling
4979,True,Thompson Sampling
4980,True,Thompson Sampling
4981,True,Thompson Sampling
4982,True,Thompson Sampling
4983,True,Thompson Sampling
4984,True,Thompson Sampling
4985,True,Thompson Sampling
4986,True,Thompson Sampling
4987,True,Thompson Sampling
4988,True,Thompson Sampling
4989,True,Thompson Sampling
4990,True,Thompson Sampling
4991,True,Thompson Sampling
4992,True,Thompson Sampling
4993,True,Thompson Sampling
4994,True,Thompson Sampling
4995,True,Thompson Sampling
4996,True,Thompson Sampling
4997,True,Thompson Sampling
4998,True,Thompson Sampling
4999,False,Thompson Sampling
5000,True,Thompson Sampling
5001,True,Thompson Sampling
5002,True,Thompson Sampling
5003,True,Thompson Sampling
5004,True,Thompson Sampling
5005,True,Thompson Sampling
5006,True,Thompson Sampling
5007,True,Thompson Sampling
5008,True,Thompson Sampling
5009,True,Thompson Sampling
5010,True,Thompson Sampling
5011,True,Thompson Sampling
5012,True,Thompson Sampling
5013,True,Thompson Sampling
5014,True,Thompson Sampling
5015,True,Thompson Sampling
5016,True,Thompson Sampling
5017,True,Thompson Sampling
5018,True,Thompson Sampling
5019,True,Thompson Sampling
5020,False,Thompson Sampling
5021,True,Thompson Sampling
5022,True,Thompson Sampling
5023,True,Thompson Sampling
5024,True,Thompson Sampling
5025,False,Thompson Sampling
5026,True,Thompson Sampling
5027,True,Thompson Sampling
5028,True,Thompson Sampling
5029,True,Thompson Sampling
5030,True,Thompson Sampling
5031,True,Thompson Sampling
5032,True,Thompson Sampling
5033,True,Thompson Sampling
5034,True,Thompson Sampling
5035,False,Thompson Sampling
5036,True,Thompson Sampling
5037,True,Thompson Sampling
5038,False,Thompson Sampling
5039,True,Thompson Sampling
5040,True,Thompson Sampling
5041,True,Thompson Sampling
5042,True,Thompson Sampling
5043,True,Thompson Sampling
5044,True,Thompson Sampling
5045,True,Thompson Sampling
5046,True,Thompson Sampling
5047,True,Thompson Sampling
5048,True,Thompson Sampling
5049,False,Thompson Sampling
5050,True,Thompson Sampling
5051,True,Thompson Sampling
5052,True,Thompson Sampling
5053,False,Thompson Sampling
5054,False,Thompson Sampling
5055,True,Thompson Sampling
5056,True,Thompson Sampling
5057,True,Thompson Sampling
5058,True,Thompson Sampling
5059,False,Thompson Sampling
5060,True,Thompson Sampling
5061,True,Thompson Sampling
5062,True,Thompson Sampling
5063,True,Thompson Sampling
5064,False,Thompson Sampling
5065,True,Thompson Sampling
5066,True,Thompson Sampling
5067,True,Thompson Sampling
5068,True,Thompson Sampling
5069,False,Thompson Sampling
5070,False,Thompson Sampling
5071,True,Thompson Sampling
5072,True,Thompson Sampling
5073,True,Thompson Sampling
5074,False,Thompson Sampling
5075,True,Thompson Sampling
5076,True,Thompson Sampling
5077,True,Thompson Sampling
5078,True,Thompson Sampling
5079,True,Thompson Sampling
5080,True,Thompson Sampling
5081,False,Thompson Sampling
5082,True,Thompson Sampling
5083,True,Thompson Sampling
5084,True,Thompson Sampling
5085,True,Thompson Sampling
5086,True,Thompson Sampling
5087,True,Thompson Sampling
5088,False,Thompson Sampling
5089,True,Thompson Sampling
5090,True,Thompson Sampling
5091,True,Thompson Sampling
5092,True,Thompson Sampling
5093,True,Thompson Sampling
5094,True,Thompson Sampling
5095,True,Thompson Sampling
5096,True,Thompson Sampling
5097,True,Thompson Sampling
5098,True,Thompson Sampling
5099,True,Thompson Sampling
5100,False,Thompson Sampling
5101,True,Thompson Sampling
5102,True,Thompson Sampling
5103,True,Thompson Sampling
5104,True,Thompson Sampling
5105,True,Thompson Sampling
5106,True,Thompson Sampling
5107,False,Thompson Sampling
5108,True,Thompson Sampling
5109,True,Thompson Sampling
5110,True,Thompson Sampling
5111,True,Thompson Sampling
5112,True,Thompson Sampling
5113,True,Thompson Sampling
5114,True,Thompson Sampling
5115,True,Thompson Sampling
5116,True,Thompson Sampling
5117,True,Thompson Sampling
5118,True,Thompson Sampling
5119,True,Thompson Sampling
5120,True,Thompson Sampling
5121,False,Thompson Sampling
5122,True,Thompson Sampling
5123,False,Thompson Sampling
5124,True,Thompson Sampling
5125,True,Thompson Sampling
5126,True,Thompson Sampling
5127,True,Thompson Sampling
5128,True,Thompson Sampling
5129,True,Thompson Sampling
5130,True,Thompson Sampling
5131,True,Thompson Sampling
5132,True,Thompson Sampling
5133,True,Thompson Sampling
5134,True,Thompson Sampling
5135,True,Thompson Sampling
5136,True,Thompson Sampling
5137,True,Thompson Sampling
5138,True,Thompson Sampling
5139,True,Thompson Sampling
5140,True,Thompson Sampling
5141,True,Thompson Sampling
5142,False,Thompson Sampling
5143,True,Thompson Sampling
5144,True,Thompson Sampling
5145,True,Thompson Sampling
5146,True,Thompson Sampling
5147,True,Thompson Sampling
5148,True,Thompson Sampling
5149,True,Thompson Sampling
5150,True,Thompson Sampling
5151,True,Thompson Sampling
5152,False,Thompson Sampling
5153,True,Thompson Sampling
5154,True,Thompson Sampling
5155,False,Thompson Sampling
5156,True,Thompson Sampling
5157,True,Thompson Sampling
5158,True,Thompson Sampling
5159,True,Thompson Sampling
5160,True,Thompson Sampling
5161,True,Thompson Sampling
5162,True,Thompson Sampling
5163,True,Thompson Sampling
5164,True,Thompson Sampling
5165,True,Thompson Sampling
5166,True,Thompson Sampling
5167,True,Thompson Sampling
5168,True,Thompson Sampling
5169,True,Thompson Sampling
5170,False,Thompson Sampling
5171,True,Thompson Sampling
5172,True,Thompson Sampling
5173,True,Thompson Sampling
5174,True,Thompson Sampling
5175,True,Thompson Sampling
5176,False,Thompson Sampling
5177,True,Thompson Sampling
5178,False,Thompson Sampling
5179,True,Thompson Sampling
5180,True,Thompson Sampling
5181,False,Thompson Sampling
5182,False,Thompson Sampling
5183,True,Thompson Sampling
5184,True,Thompson Sampling
5185,True,Thompson Sampling
5186,True,Thompson Sampling
5187,True,Thompson Sampling
5188,True,Thompson Sampling
5189,True,Thompson Sampling
5190,True,Thompson Sampling
5191,True,Thompson Sampling
5192,True,Thompson Sampling
5193,False,Thompson Sampling
5194,True,Thompson Sampling
5195,True,Thompson Sampling
5196,True,Thompson Sampling
5197,True,Thompson Sampling
5198,True,Thompson Sampling
5199,True,Thompson Sampling
5200,False,Thompson Sampling
5201,True,Thompson Sampling
5202,True,Thompson Sampling
5203,True,Thompson Sampling
5204,True,Thompson Sampling
5205,True,Thompson Sampling
5206,True,Thompson Sampling
5207,True,Thompson Sampling
5208,True,Thompson Sampling
5209,False,Thompson Sampling
5210,True,Thompson Sampling
5211,True,Thompson Sampling
5212,True,Thompson Sampling
5213,True,Thompson Sampling
5214,True,Thompson Sampling
5215,True,Thompson Sampling
5216,False,Thompson Sampling
5217,True,Thompson Sampling
5218,True,Thompson Sampling
5219,True,Thompson Sampling
5220,True,Thompson Sampling
5221,True,Thompson Sampling
5222,True,Thompson Sampling
5223,True,Thompson Sampling
5224,True,Thompson Sampling
5225,True,Thompson Sampling
5226,True,Thompson Sampling
5227,True,Thompson Sampling
5228,True,Thompson Sampling
5229,True,Thompson Sampling
5230,True,Thompson Sampling
5231,True,Thompson Sampling
5232,True,Thompson Sampling
5233,True,Thompson Sampling
5234,True,Thompson Sampling
5235,False,Thompson Sampling
5236,True,Thompson Sampling
5237,True,Thompson Sampling
5238,True,Thompson Sampling
5239,True,Thompson Sampling
5240,True,Thompson Sampling
5241,True,Thompson Sampling
